4,1,0,0,1,0.01333333,100.0
3,1,0,0,1,0.01,150.0
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
10,1,0,0,1,0.03333333,33.33333333
7,1,0,0,1,0.02333333,50.0
32,1,0,0,1,0.10666667,9.67741935
8,1,0,0,1,0.02666667,42.85714286
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
6,1,0,0,1,0.02,60.0
9,1,0,0,1,0.03,37.5
171,1,0,0,1,0.57,1.76470588
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
5,1,0,0,1,0.01666667,75.0
28,1,0,0,1,0.09333333,11.11111111
1,1,0,0,1,0.0,10.0
16,1,0,0,1,0.05333333,20.0
1,1,0,0,1,0.0,10.0
39,1,0,0,1,0.13,7.89473684
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
12,1,0,0,1,0.04,27.27272727
1,1,0,0,1,0.0,10.0
17,1,0,0,1,0.05666667,18.75
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
145,1,0,0,1,0.48333333,2.08333333
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
12,1,0,0,1,0.04,27.27272727
26,1,0,0,1,0.08666667,12.0
2,1,0,0,1,0.00666667,300.0
30,1,0,0,1,0.1,10.34482759
4,1,0,0,1,0.01333333,100.0
15,1,0,0,1,0.05,21.42857143
1,1,0,0,1,0.0,10.0
18,1,0,0,1,0.06,17.64705882
2,1,0,0,1,0.00666667,300.0
7,1,0,0,1,0.02333333,50.0
7,1,0,0,1,0.02333333,50.0
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
7,1,0,0,1,0.02333333,50.0
2,1,0,0,1,0.00666667,300.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
28,1,0,0,1,0.09333333,11.11111111
15,1,0,0,1,0.05,21.42857143
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
9,1,0,0,1,0.03,37.5
22,1,0,0,1,0.07333333,14.28571429
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
195,1,0,0,1,0.65,1.54639175
4,1,0,0,1,0.01333333,100.0
14,1,0,0,1,0.04666667,23.07692308
1,1,0,0,1,0.0,10.0
10,1,0,0,1,0.03333333,33.33333333
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
5,1,0,0,1,0.01666667,75.0
20,1,0,0,1,0.06666667,15.78947368
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
7,1,0,0,1,0.02333333,50.0
8,1,0,0,1,0.02666667,42.85714286
4,1,0,0,1,0.01333333,100.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
18,1,0,0,1,0.06,17.64705882
1,1,0,0,1,0.0,10.0
6,1,0,0,1,0.02,60.0
3,1,0,0,1,0.01,150.0
3,1,0,0,1,0.01,150.0
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
5,1,0,0,1,0.01666667,75.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
122,1,0,0,1,0.40666667,2.47933884
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
139,1,0,0,1,0.46333333,2.17391304
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
13,1,0,0,1,0.04333333,25.0
1,1,0,0,1,0.0,10.0
77,1,0,0,1,0.25666667,3.94736842
2,1,0,0,1,0.00666667,300.0
11,1,0,0,1,0.03666667,30.0
9,1,0,0,1,0.03,37.5
28,1,0,0,1,0.09333333,11.11111111
12,1,0,0,1,0.04,27.27272727
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
14,1,0,0,1,0.04666667,23.07692308
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
10,1,0,0,1,0.03333333,33.33333333
71,1,0,0,1,0.23666667,4.28571429
12,1,0,0,1,0.04,27.27272727
6,1,0,0,1,0.02,60.0
6,1,0,0,1,0.02,60.0
5,1,0,0,1,0.01666667,75.0
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
9,1,0,0,1,0.03,37.5
9,1,0,0,1,0.03,37.5
215,1,0,0,1,0.71666667,1.40186916
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
12,1,0,0,1,0.04,27.27272727
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
80,1,0,0,1,0.26666667,3.79746835
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
5,1,0,0,1,0.01666667,75.0
8,1,0,0,1,0.02666667,42.85714286
3,1,0,0,1,0.01,150.0
21,1,0,0,1,0.07,15.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
12,1,0,0,1,0.04,27.27272727
5,1,0,0,1,0.01666667,75.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
9,1,0,0,1,0.03,37.5
12,1,0,0,1,0.04,27.27272727
5,1,0,0,1,0.01666667,75.0
3,1,0,0,1,0.01,150.0
4,1,0,0,1,0.01333333,100.0
3,1,0,0,1,0.01,150.0
167,1,0,0,1,0.55666667,1.80722892
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
13,1,0,0,1,0.04333333,25.0
10,1,0,0,1,0.03333333,33.33333333
2,1,0,0,1,0.00666667,300.0
14,1,0,0,1,0.04666667,23.07692308
43,1,0,0,1,0.14333333,7.14285714
5,1,0,0,1,0.01666667,75.0
3,1,0,0,1,0.01,150.0
224,1,0,0,1,0.74666667,1.34529148
4,1,0,0,1,0.01333333,100.0
5,1,0,0,1,0.01666667,75.0
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
100,1,0,0,1,0.33333333,3.03030303
1,1,0,0,1,0.0,10.0
11,1,0,0,1,0.03666667,30.0
2,1,0,0,1,0.00666667,300.0
8,1,0,0,1,0.02666667,42.85714286
263,1,0,0,1,0.87666667,1.14503817
16,1,0,0,1,0.05333333,20.0
1,1,0,0,1,0.0,10.0
151,1,0,0,1,0.50333333,2.0
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
7,1,0,0,1,0.02333333,50.0
24,1,0,0,1,0.08,13.04347826
9,1,0,0,1,0.03,37.5
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
210,1,0,0,1,0.7,1.4354067
16,1,0,0,1,0.05333333,20.0
43,1,0,0,1,0.14333333,7.14285714
23,1,0,0,1,0.07666667,13.63636364
127,1,0,0,1,0.42333333,2.38095238
13,1,0,0,1,0.04333333,25.0
2,1,0,0,1,0.00666667,300.0
13,1,0,0,1,0.04333333,25.0
11,1,0,0,1,0.03666667,30.0
2,1,0,0,1,0.00666667,300.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
255,1,0,0,1,0.85,1.18110236
2,1,0,0,1,0.00666667,300.0
16,1,0,0,1,0.05333333,20.0
11,1,0,0,1,0.03666667,30.0
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
9,1,0,0,1,0.03,37.5
12,1,0,0,1,0.04,27.27272727
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
17,1,0,0,1,0.05666667,18.75
66,1,0,0,1,0.22,4.61538462
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
16,1,0,0,1,0.05333333,20.0
3,1,0,0,1,0.01,150.0
4,1,0,0,1,0.01333333,100.0
7,1,0,0,1,0.02333333,50.0
5,1,0,0,1,0.01666667,75.0
17,1,0,0,1,0.05666667,18.75
19,1,0,0,1,0.06333333,16.66666667
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
106,1,0,0,1,0.35333333,2.85714286
68,1,0,0,1,0.22666667,4.47761194
20,1,0,0,1,0.06666667,15.78947368
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
11,1,0,0,1,0.03666667,30.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
4,1,0,0,1,0.01333333,100.0
254,1,0,0,1,0.84666667,1.18577075
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
19,1,0,0,1,0.06333333,16.66666667
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
104,1,0,0,1,0.34666667,2.91262136
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
256,1,0,0,1,0.85333333,1.17647059
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
14,1,0,0,1,0.04666667,23.07692308
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
5,1,0,0,1,0.01666667,75.0
6,1,0,0,1,0.02,60.0
230,1,0,0,1,0.76666667,1.31004367
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
54,1,0,0,1,0.18,5.66037736
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
66,1,0,0,1,0.22,4.61538462
148,1,0,0,1,0.49333333,2.04081633
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
71,1,0,0,1,0.23666667,4.28571429
2,1,0,0,1,0.00666667,300.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
11,1,0,0,1,0.03666667,30.0
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
21,1,0,0,1,0.07,15.0
1,1,0,0,1,0.0,10.0
16,1,0,0,1,0.05333333,20.0
23,1,0,0,1,0.07666667,13.63636364
9,1,0,0,1,0.03,37.5
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
5,1,0,0,1,0.01666667,75.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
13,1,0,0,1,0.04333333,25.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
9,1,0,0,1,0.03,37.5
1,1,0,0,1,0.0,10.0
216,1,0,0,1,0.72,1.39534884
4,1,0,0,1,0.01333333,100.0
26,1,0,0,1,0.08666667,12.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
13,1,0,0,1,0.04333333,25.0
1,1,0,0,1,0.0,10.0
21,1,0,0,1,0.07,15.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
9,1,0,0,1,0.03,37.5
8,1,0,0,1,0.02666667,42.85714286
21,1,0,0,1,0.07,15.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
191,1,0,0,1,0.63666667,1.57894737
10,1,0,0,1,0.03333333,33.33333333
6,1,0,0,1,0.02,60.0
35,1,0,0,1,0.11666667,8.82352941
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
12,1,0,0,1,0.04,27.27272727
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
23,1,0,0,1,0.07666667,13.63636364
7,1,0,0,1,0.02333333,50.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
74,1,0,0,1,0.24666667,4.10958904
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
23,1,0,0,1,0.07666667,13.63636364
1,1,0,0,1,0.0,10.0
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
19,1,0,0,1,0.06333333,16.66666667
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
31,1,0,0,1,0.10333333,10.0
16,1,0,0,1,0.05333333,20.0
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
20,1,0,0,1,0.06666667,15.78947368
34,1,0,0,1,0.11333333,9.09090909
5,1,0,0,1,0.01666667,75.0
6,1,0,0,1,0.02,60.0
13,1,0,0,1,0.04333333,25.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
13,1,0,0,1,0.04333333,25.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
23,1,0,0,1,0.07666667,13.63636364
3,1,0,0,1,0.01,150.0
8,1,0,0,1,0.02666667,42.85714286
51,1,0,0,1,0.17,6.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
154,1,0,0,1,0.51333333,1.96078431
1,1,0,0,1,0.0,10.0
11,1,0,0,1,0.03666667,30.0
9,1,0,0,1,0.03,37.5
307,1,0,0,1,1.02333333,0.98039216
1,1,0,0,1,0.0,10.0
43,1,0,0,1,0.14333333,7.14285714
202,1,0,0,1,0.67333333,1.49253731
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
20,1,0,0,1,0.06666667,15.78947368
23,1,0,0,1,0.07666667,13.63636364
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
10,1,0,0,1,0.03333333,33.33333333
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
17,1,0,0,1,0.05666667,18.75
2,1,0,0,1,0.00666667,300.0
3,1,0,0,1,0.01,150.0
148,1,0,0,1,0.49333333,2.04081633
9,1,0,0,1,0.03,37.5
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
121,1,0,0,1,0.40333333,2.5
3,1,0,0,1,0.01,150.0
4,1,0,0,1,0.01333333,100.0
9,1,0,0,1,0.03,37.5
9,1,0,0,1,0.03,37.5
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
6,1,0,0,1,0.02,60.0
212,1,0,0,1,0.70666667,1.42180095
15,1,0,0,1,0.05,21.42857143
1,1,0,0,1,0.0,10.0
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
4,1,0,0,1,0.01333333,100.0
3,1,0,0,1,0.01,150.0
80,1,0,0,1,0.26666667,3.79746835
18,1,0,0,1,0.06,17.64705882
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
9,1,0,0,1,0.03,37.5
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
7,1,0,0,1,0.02333333,50.0
12,1,0,0,1,0.04,27.27272727
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
15,1,0,0,1,0.05,21.42857143
9,1,0,0,1,0.03,37.5
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
19,1,0,0,1,0.06333333,16.66666667
77,1,0,0,1,0.25666667,3.94736842
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
3,1,0,0,1,0.01,150.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
213,1,0,0,1,0.71,1.41509434
3,1,0,0,1,0.01,150.0
9,1,0,0,1,0.03,37.5
7,1,0,0,1,0.02333333,50.0
2,1,0,0,1,0.00666667,300.0
40,1,0,0,1,0.13333333,7.69230769
12,1,0,0,1,0.04,27.27272727
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
9,1,0,0,1,0.03,37.5
10,1,0,0,1,0.03333333,33.33333333
10,1,0,0,1,0.03333333,33.33333333
6,1,0,0,1,0.02,60.0
3,1,0,0,1,0.01,150.0
5,1,0,0,1,0.01666667,75.0
19,1,0,0,1,0.06333333,16.66666667
9,1,0,0,1,0.03,37.5
9,1,0,0,1,0.03,37.5
2,1,0,0,1,0.00666667,300.0
16,1,0,0,1,0.05333333,20.0
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
267,1,0,0,1,0.89,1.12781955
21,1,0,0,1,0.07,15.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
4,1,0,0,1,0.01333333,100.0
48,1,0,0,1,0.16,6.38297872
1,1,0,0,1,0.0,10.0
59,1,0,0,1,0.19666667,5.17241379
6,1,0,0,1,0.02,60.0
1,1,0,0,1,0.0,10.0
210,1,0,0,1,0.7,1.4354067
4,1,0,0,1,0.01333333,100.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
16,1,0,0,1,0.05333333,20.0
14,1,0,0,1,0.04666667,23.07692308
1,1,0,0,1,0.0,10.0
7,1,0,0,1,0.02333333,50.0
9,1,0,0,1,0.03,37.5
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
189,1,0,0,1,0.63,1.59574468
151,1,0,0,1,0.50333333,2.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
14,1,0,0,1,0.04666667,23.07692308
17,1,0,0,1,0.05666667,18.75
23,1,0,0,1,0.07666667,13.63636364
3,1,0,0,1,0.01,150.0
3,1,0,0,1,0.01,150.0
68,1,0,0,1,0.22666667,4.47761194
2,1,0,0,1,0.00666667,300.0
13,1,0,0,1,0.04333333,25.0
17,1,0,0,1,0.05666667,18.75
6,1,0,0,1,0.02,60.0
107,1,0,0,1,0.35666667,2.83018868
2,1,0,0,1,0.00666667,300.0
261,1,0,0,1,0.87,1.15384615
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
2,1,0,0,1,0.00666667,300.0
106,1,0,0,1,0.35333333,2.85714286
24,1,0,0,1,0.08,13.04347826
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
18,1,0,0,1,0.06,17.64705882
69,1,0,0,1,0.23,4.41176471
38,1,0,0,1,0.12666667,8.10810811
24,1,0,0,1,0.08,13.04347826
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
10,1,0,0,1,0.03333333,33.33333333
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
6,1,0,0,1,0.02,60.0
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
6,1,0,0,1,0.02,60.0
2,1,0,0,1,0.00666667,300.0
169,1,0,0,1,0.56333333,1.78571429
8,1,0,0,1,0.02666667,42.85714286
1,1,0,0,1,0.0,10.0
15,1,0,0,1,0.05,21.42857143
3,1,0,0,1,0.01,150.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
160,1,0,0,1,0.53333333,1.88679245
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
204,1,0,0,1,0.68,1.47783251
4,1,0,0,1,0.01333333,100.0
6,1,0,0,1,0.02,60.0
23,1,0,0,1,0.07666667,13.63636364
13,1,0,0,1,0.04333333,25.0
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
14,1,0,0,1,0.04666667,23.07692308
266,1,0,0,1,0.88666667,1.13207547
24,1,0,0,1,0.08,13.04347826
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
21,1,0,0,1,0.07,15.0
1,1,0,0,1,0.0,10.0
15,1,0,0,1,0.05,21.42857143
12,1,0,0,1,0.04,27.27272727
14,1,0,0,1,0.04666667,23.07692308
1,1,0,0,1,0.0,10.0
40,1,0,0,1,0.13333333,7.69230769
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
254,1,0,0,1,0.84666667,1.18577075
2,1,0,0,1,0.00666667,300.0
7,1,0,0,1,0.02333333,50.0
1,1,0,0,1,0.0,10.0
8,1,0,0,1,0.02666667,42.85714286
12,1,0,0,1,0.04,27.27272727
7,1,0,0,1,0.02333333,50.0
7,1,0,0,1,0.02333333,50.0
6,1,0,0,1,0.02,60.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
14,1,0,0,1,0.04666667,23.07692308
6,1,0,0,1,0.02,60.0
30,1,0,0,1,0.1,10.34482759
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
71,1,0,0,1,0.23666667,4.28571429
78,1,0,0,1,0.26,3.8961039
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
16,1,0,0,1,0.05333333,20.0
69,1,0,0,1,0.23,4.41176471
7,1,0,0,1,0.02333333,50.0
19,1,0,0,1,0.06333333,16.66666667
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
4,1,0,0,1,0.01333333,100.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
1,1,0,0,1,0.0,10.0
2,1,0,0,1,0.00666667,300.0
3,1,0,0,1,0.01,150.0
3,1,0,0,1,0.01,150.0
16,1,0,0,1,0.05333333,20.0
7,1,0,0,1,0.02333333,50.0
8,1,0,0,1,0.02666667,42.85714286
2,1,0,0,1,0.00666667,300.0
2,1,0,0,1,0.00666667,300.0
